"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Lost in the Maze","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","64","False","False",""
"1","1","Lost Isle Calling","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","61","False","False",""
"1","1","Lost Isle Calling","ltr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","61","False","False",""
"1","1","Lost Isle Calling","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","444","False","False",""
"1","1","Lost Jitte","big","Near Mint","English","foil","","2026-03-05 14:10:32.160000","88","False","False",""
"3","3","Lost to Legend","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","22","False","False",""
"1","1","Lothlórien Blade","ltc","Near Mint","English","","","2026-03-05 14:10:32.160000","157","False","False",""
"4","4","Lothlórien Lookout","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","175","False","False",""
"1","1","Lotleth Giant","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","171","False","False","0.08"
"1","1","Lotleth Troll","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","245","False","False",""
"1","1","Lotus Bloom","mma","Near Mint","English","","","2026-03-05 14:10:32.160000","208","False","False",""
"1","1","Lotus Cobra","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","229","False","False",""
"1","1","Lotus Field","m20","Near Mint","Spanish","","","2026-03-05 18:07:43.963000","249","False","False",""
"1","1","Lotus-Eye Mystics","frf","Near Mint","English","","","2026-03-05 14:10:32.160000","17","False","False",""
"1","1","Lotuslight Dancers","tdm","Near Mint","English","","","2026-03-05 14:10:32.160000","363","False","False",""
"2","2","Louisoix's Sacrifice","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","59","False","False",""
"2","2","Love Song of Night and Day","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","25","False","False",""
"1","1","Loxodon Battle Priest","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","15","False","False",""
"1","1","Loxodon Surveyor","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","167","False","False",""
"3","3","Loyal Apprentice","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","240","False","False","0.16"
"1","1","Loyal Drake","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","104","False","False",""
"2","2","Loyal Guardian","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","304","False","False",""
"1","1","Loyal Guardian","cmm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","304","False","False",""
"1","1","Loyal Inventor","acr","Near Mint","English","","","2026-03-05 14:10:32.160000","21","False","False",""
"1","1","Loyal Retainers","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","39","False","False",""
"1","1","Loyal Subordinate","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","172","False","False",""
"1","1","Loyal Unicorn","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","40","False","False",""
"1","1","Loyal Warhound","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","107","False","False",""
"1","1","Lozhan, Dragons' Legacy","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","281","False","False",""
"1","1","Lucid Dreams","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","50","False","False",""
"1","1","Lucky Offering","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","27","False","False",""
"1","1","Lull","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","169","False","False",""
"1","1","Lulu, Stern Guardian","fic","Near Mint","English","","","2026-03-05 14:10:32.160000","143","False","False",""
"1","1","Lumbering Falls","eos","Near Mint","English","foil","","2026-03-05 14:10:32.160000","69","False","False",""
"1","1","Lumbering Laundry","mkm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","253","False","False",""
"1","1","Lumbering Worldwagon","dft","Near Mint","English","","","2026-03-05 14:10:32.160000","316","False","False",""
"1","1","Lumen-Class Frigate","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","25","False","False",""
"1","1","Lumen-Class Frigate","eoe","Near Mint","English","","","2026-03-05 14:10:32.160000","321","False","False",""
"1","1","Luminarch Ascension","zen","Near Mint","English","","","2026-03-05 14:10:32.160000","25","False","False",""
"1","1","Luminollusk","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","179","False","False",""
"1","1","Luminous Broodmoth","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","74","False","False",""
"1","1","Luminous Broodmoth","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","144","False","False",""
"1","1","Luminous Rebuke","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","20","False","False",""
"1","1","Lunar Convocation","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","223","False","False",""
"1","1","Lunar Hatchling","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","424","False","False",""
"1","1","Lunar Insight","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","46","False","False",""
"3","3","Lupinflower Village","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","256","False","False",""
"1","1","Lurking Lizards","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","107","False","False",""
"1","1","Lush Oasis","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","356","False","False",""
"1","1","Luxknight Breacher","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","26","False","False",""
"1","1","Lydia Frye","acr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","149","False","False",""
"1","1","Lyev Skyknight","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","246","False","False",""
"1","1","Lyla, Holographic Assistant","spe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","7","False","False",""
"1","1","Lys Alana Dignitary","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","180","False","False",""
"1","1","Lys Alana Informant","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","181","False","False",""
"1","1","Mabel, Heir to Cragflame","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","336","False","False",""
"1","1","Mabel, Heir to Cragflame","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","336","False","False",""
"1","1","Mabel's Mettle","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","21","False","False",""
"1","1","Macabre Waltz","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","82","False","False",""
"1","1","Mace of the Valiant","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","41","False","False","0.10"
"2","2","Machinist's Arsenal","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","23","False","False",""
"1","1","Mad Ratter","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","ELD-130","False","False",""
"1","1","Madame Null, Power Broker","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","66","False","False",""
"1","1","Madame Vastra","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1016","False","False",""
"1","1","Maddening Cacophony","znr","Near Mint","Spanish","","","2026-03-05 14:10:32.160000","67","False","False",""
"1","1","Maelstrom Colossus","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","754","False","False",""
"1","1","Maelstrom Pulse","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","269","False","False",""
"1","1","Maelstrom Pulse","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","126","False","False",""
"1","1","Maelstrom Wanderer","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","344","False","False",""
"1","1","Maestros Theater","snc","Near Mint","English","","","2026-03-05 14:10:32.160000","251","False","False","0.18"
"1","1","Mage Hunters' Onslaught","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","77","False","False",""
"1","1","Magebane Lizard","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","134","False","False",""
"1","1","Magister Sphinx","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","247","False","False",""
"1","1","Magitek Armor","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","24","False","False",""
"1","1","Magma Opus","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","296","False","False",""
"1","1","Magma Opus","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","203","False","False",""
"1","1","Magmatic Galleon","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","376","False","False",""
"1","1","Magmatic Hellkite","tdm","Near Mint","English","","","2026-03-05 14:10:32.160000","380","False","False",""
"1","1","Magmatic Insight","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","ORI-155","False","False",""
"1","1","Magmatic Sprinter","one","Near Mint","English","foil","","2026-03-05 14:10:32.160000","140","False","False",""
"1","1","Magnetic Snuffler","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","254","False","False",""
"1","1","Magnifying Glass","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","255","False","False",""
"1","1","Magnigoth Sentry","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","172","False","False",""
"1","1","Maha, Its Feathers Night","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","100","False","False",""
"1","1","Maha, Its Feathers Night","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","289","False","False",""
"1","1","Mahadi, Emporium Master","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","429","False","False",""
"1","1","Mai, Jaded Edge","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","147","False","False",""
"2","2","Maja, Bretagard Protector","khm","Near Mint","English","","","2026-03-05 14:10:32.160000","222","False","False","0.15"
"1","1","Majestic Metamorphosis","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","323","False","False",""
"1","1","Make a Stand","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","222","False","False",""
"1","1","Make a Stand","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","OGW-26","False","False",""
"1","1","Make Your Move","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","143","False","False",""
"1","1","Makeshift Battalion","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","22","False","False",""
"1","1","Makeshift Mauler","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","56","False","False",""
"2","2","Makeshift Munitions","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","242","False","False","0.06"
"1","1","Malakir Blood-Priest","znr","Near Mint","English","","","2026-03-05 14:10:32.160000","110","False","False",""
"1","1","Malamet Battle Glyph","lci","Near Mint","English","foil","","2026-03-05 14:10:32.160000","198","False","False",""
"1","1","Malamet War Scribe","lci","Near Mint","English","foil","","2026-03-05 14:10:32.160000","21","False","False",""
"1","1","Malcator, Purity Overseer","one","Near Mint","English","","","2026-03-05 14:10:32.160000","320","False","False",""
"1","1","Malcolm, Alluring Scoundrel","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","293","False","False",""
"1","1","Malicious Eclipse","lci","Near Mint","English","foil","","2026-03-05 14:10:32.160000","111","False","False",""
"1","1","Malicious Malfunction","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","110","False","False",""
"1","1","Mammoth Bellow","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","205","False","False",""
"1","1","Mana Drain","otp","Near Mint","English","","","2026-03-05 16:27:34.990000","11","False","False",""
"1","1","Mana Drain","ima","Near Mint","English","","","2026-03-05 16:27:27.973000","65","False","False",""
"1","1","Mana Flare","mb2","Near Mint","English","","","2026-03-05 14:10:32.160000","196","False","False",""
"1","1","Mana Flare","wot","Near Mint","English","","","2026-03-05 14:10:32.160000","46","False","False",""
"1","1","Mana Geyser","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","223","False","False",""
"1","1","Mana Leak","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","58","False","False",""
"1","1","Manabond","mb2","Near Mint","English","","","2026-03-05 14:10:32.160000","208","False","False",""
"1","1","Manaforce Mace","con","Near Mint","English","foil","","2026-03-05 14:10:32.160000","139","False","False",""
"1","1","Manaform Hellkite","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","224","False","False",""
"1","1","Managorger Hydra","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","230","False","False",""
"1","1","Manamorphose","spg","Near Mint","English","foil","","2026-03-05 14:10:32.160000","142","False","False",""
"2","2","Manamorphose","2xm","Near Mint","English","","","2026-03-05 14:10:32.160000","208","False","False",""
"1","1","Manamorphose","sld","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1746","False","False",""
"1","1","Mandible Justiciar","one","Near Mint","English","foil","","2026-03-05 14:10:32.160000","21","False","False",""
"1","1","Mandibular Kite","mh3","Near Mint","English","foil","","2026-03-05 14:10:32.160000","34","False","False",""
"1","1","Mangara, the Diplomat","fca","Near Mint","English","","","2026-03-05 14:10:32.160000","25","False","False",""
"1","1","Mangara, the Diplomat","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","124","False","False",""
"1","1","Mangara, the Diplomat","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","42","False","False","1.24"
"1","1","Mangara, the Diplomat","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","145","False","False",""
